Orthogroup	Arabidopsis_thaliana	Avena_sativa	Brachypodium_distachyon	Hordeum_vulgare	Oryza_sativa	Sorghum_bicolor	Triticum_aestivum	Triticum_turgidum	Zea_mays
OG0060131					Os05g0226101				
OG0060132									Zm00001eb154980_P001
OG0060133					Os03g0386600				
OG0060134					Os08g0248300				
OG0060135						SORBI_3003G187300			
OG0060136							TraesCS4A03G1149500.1		
OG0060137					Os12g0406333				
OG0060138	AT1G47330.1								
OG0060139						SORBI_3003G244250			
OG0060140			Bradi2g28153.1.p						
OG0060141						SORBI_3010G043250			
OG0060142					Os08g0401301				
OG0060143						SORBI_3004G320900			
OG0060144				HORVU.MOREX.r3.1HG0018610.1					
OG0060145							TraesCS7B03G0043600.1		
OG0060146					Os02g0211300				
OG0060147								TRITD2Bv1G255710.1	
OG0060148							TraesCS6D03G0068800.1		
OG0060149								TRITD4Av1G049530.4	
OG0060150	AT1G13805.1								
OG0060151									Zm00001eb173770_P001
OG0060152	AT5G43910.2								
OG0060153	AT1G65910.1								
OG0060154					Os12g0512150				
OG0060155		AVESA.00018a.r1.2DG01577380.1							
OG0060156		AVESA.00018a.r1.3CG02107190.1							
OG0060157							TraesCS7D03G0954500.1		
OG0060158							TraesCS3D03G0007100.1		
OG0060159					Os02g0668500				
OG0060160									Zm00001eb113540_P001
OG0060161							TraesCS1D03G0465800.1		
OG0060162								TRITD3Av1G270390.1	
OG0060163		AVESA.00018a.r1.1DG00709710.1							
OG0060164					Os02g0803225				
OG0060165			Bradi3g25637.1.p						
OG0060166							TraesCS4A03G0133900.1		
OG0060167									Zm00001eb238720_P001
OG0060168						SORBI_3008G143901			
OG0060169							TraesCS4D03G0330600.2		
OG0060170							TraesCS7B03G1022300.1		
OG0060171					Os03g0666850				
OG0060172	AT2G03680.1								
OG0060173							TraesCS7A03G1046000.1		
OG0060174					Os09g0392633				
OG0060175					Os03g0575350				
OG0060176	AT1G71200.4								
OG0060177		AVESA.00018a.r1.1DG00784970.1							
OG0060178						SORBI_3001G228701			
OG0060179	AT5G41401.1								
OG0060180		AVESA.00018a.r1.6AG04651200.1							
OG0060181					Os05g0411000				
OG0060182			Bradi2g26756.1.p						
OG0060183			Bradi2g61277.1.p						
OG0060184							TraesCS4A03G0823900.1		
OG0060185								TRITD6Av1G103090.4	
OG0060186		AVESA.00018a.r1.5CG04227330.1							
OG0060187							TraesCS7B03G0210000.1		
OG0060188								TRITD1Av1G227480.2	
OG0060189									Zm00001eb149040_P001
OG0060190						SORBI_3001G078300			
OG0060191						SORBI_3004G052500			
OG0060192					Os01g0607000				
OG0060193						SORBI_3006G000300			
OG0060194								TRITD2Av1G138790.2	
OG0060195					Os07g0220600				
OG0060196							TraesCS6D03G0256500.1		
OG0060197					Os03g0389100				
OG0060198			Bradi3g01583.1.p						
OG0060199					Os12g0515550				
OG0060200	AT1G66465.1								
OG0060201							TraesCS5A03G0056700.1		
OG0060202	AT1G56105.1								
OG0060203		AVESA.00018a.r1.7AG05684980.1							
OG0060204									Zm00001eb137770_P001
OG0060205								TRITD5Av1G212720.1	
OG0060206						SORBI_3001G477350			
OG0060207			Bradi3g18135.1.p						
OG0060208							TraesCS7A03G1221300.1		
OG0060209					Os02g0299900				
OG0060210						SORBI_3004G140850			
OG0060211					Os10g0560700				
OG0060212		AVESA.00018a.r1.2AG01079310.3							
OG0060213		AVESA.00018a.r1.5DG04300430.1							
OG0060214			Bradi3g17353.1.p						
OG0060215						SORBI_3001G383350			
OG0060216								TRITD3Av1G221190.2	
OG0060217		AVESA.00018a.r1.3CG02239570.1							
OG0060218					Os06g0611350				
OG0060219							TraesCS3B03G0297900.1		
OG0060220									Zm00001eb426310_P001
OG0060221					Os11g0577400				
OG0060222			Bradi3g60444.1.p						
OG0060223					Os09g0447882				
OG0060224					Os01g0557000				
OG0060225				HORVU.MOREX.r3.1HG0071010.1					
OG0060226			Bradi1g56746.1.p						
OG0060227	AT3G45673.1								
OG0060228		AVESA.00018a.r1.5DG04453070.1							
OG0060229					Os04g0621401				
OG0060230	AT5G04395.1								
OG0060231			Bradi4g35243.1.p						
OG0060232								TRITD5Bv1G025820.2	
OG0060233								TRITD7Bv1G155910.1	
OG0060234			Bradi1g21585.1.p						
OG0060235		AVESA.00018a.r1.3CG02154770.1							
OG0060236							TraesCS6A03G0891000.1		
OG0060237	AT3G30350.2								
OG0060238						SORBI_3001G110950			
OG0060239						SORBI_3001G317950			
OG0060240			Bradi5g20945.1.p						
OG0060241					Os08g0517800				
OG0060242					Os01g0516900				
OG0060243			Bradi1g31875.1.p						
OG0060244	AT5G09480.1								
OG0060245				HORVU.MOREX.r3.3HG0253240.1					
OG0060246							TraesCS6B03G0519000.1		
OG0060247						SORBI_3001G285500			
OG0060248	AT5G50365.1								
OG0060249							TraesCS2D03G0205900.1		
OG0060250						SORBI_3005G106101			
OG0060251							TraesCS3B03G1502900.1		
OG0060252									Zm00001eb251110_P001
OG0060253						SORBI_3005G189300			
OG0060254	AT5G38070.1								
OG0060255							TraesCS4B03G0965900.1		
OG0060256	AT2G39850.1								
OG0060257						SORBI_3004G357033			
OG0060258									Zm00001eb211180_P002
OG0060259					Os12g0584200				
OG0060260									Zm00001eb361400_P001
OG0060261							TraesCS2B03G1538600.1		
OG0060262						SORBI_3006G038901			
OG0060263		AVESA.00018a.r1.6AG04782900.1							
OG0060264				HORVU.MOREX.r3.4HG0396800.1					
OG0060265							TraesCS7D03G1256800.1		
OG0060266				HORVU.MOREX.r3.5HG0521940.1					
OG0060267							TraesCS5A03G0698900.1		
OG0060268						SORBI_3003G338250			
OG0060269					Os06g0659600				
OG0060270									Zm00001eb025520_P001
OG0060271						SORBI_3009G253900			
OG0060272			Bradi1g13525.1.p						
OG0060273			Bradi2g24015.1.p						
OG0060274						SORBI_3002G237750			
OG0060275					Os04g0116401				
OG0060276					Os08g0556050				
OG0060277					Os05g0527466				
OG0060278			Bradi1g44256.1.p						
OG0060279			Bradi2g50065.1.p						
OG0060280					Os06g0671600				
OG0060281								TRITD5Av1G253770.1	
OG0060282			Bradi3g21603.1.p						
OG0060283				HORVU.MOREX.r3.7HG0735590.1					
OG0060284	AT1G48970.1								
OG0060285								TRITD0Uv1G126050.1	
OG0060286								TRITD5Av1G197260.22	
OG0060287									Zm00001eb218640_P001
OG0060288								TRITD3Av1G044230.1	
OG0060289									Zm00001eb291070_P001
OG0060290					Os09g0255200				
OG0060291					Os03g0800900				
OG0060292		AVESA.00018a.r1.5AG03933140.1							
OG0060293									Zm00001eb402280_P001
OG0060294					Os06g0238600				
OG0060295						SORBI_3003G008850			
OG0060296	AT3G07522.1								
OG0060297		AVESA.00018a.r1.5DG04478990.2							
OG0060298					Os06g0253675				
OG0060299		AVESA.00018a.r1.2AG01066190.3							
OG0060300			Bradi2g23705.1.p						
OG0060301	AT1G55675.1								
OG0060302						SORBI_3001G336050			
OG0060303			Bradi2g03135.1.p						
OG0060304	AT1G74230.1								
OG0060305					Os03g0629100				
OG0060306		AVESA.00018a.r1.1CG00369600.1							
OG0060307						SORBI_3005G018600			
OG0060308		AVESA.00018a.r1.6CG05004010.1							
OG0060309					Os03g0593000				
OG0060310	AT3G15280.1								
OG0060311	AT1G23985.1								
OG0060312							TraesCS2D03G0143500.1		
OG0060313							TraesCS5D03G0157700.1		
OG0060314						SORBI_3005G077750			
OG0060315							TraesCS3D03G1030400.1		
OG0060316						SORBI_3004G319500			
OG0060317	AT1G72540.1								
OG0060318						SORBI_3005G035200			
OG0060319		AVESA.00018a.r1.5DG04433520.1							
OG0060320		AVESA.00018a.r1.4CG03193790.1							
OG0060321					Os02g0317350				
OG0060322									Zm00001eb373470_P001
OG0060323									Zm00001eb049380_P001
OG0060324								TRITD4Av1G158750.3	
OG0060325									Zm00001eb003300_P001
OG0060326		AVESA.00018a.r1.3AG02041390.1							
OG0060327					Os10g0351300				
OG0060328					Os06g0631550				
OG0060329								TRITD4Av1G252500.1	
OG0060330					Os09g0417400				
OG0060331									Zm00001eb261590_P001
OG0060332					Os03g0589766				
OG0060333					Os09g0328951				
OG0060334					Os01g0278766				
OG0060335									Zm00001eb096270_P001
OG0060336									Zm00001eb363660_P001
OG0060337					Os04g0625400				
OG0060338	AT4G01420.1								
OG0060339		AVESA.00018a.r1.1DG00783430.1							
OG0060340			Bradi5g16757.1.p						
OG0060341					Os07g0626433				
OG0060342		AVESA.00018a.r1.2DG01492370.1							
OG0060343					Os04g0111250				
OG0060344							TraesCS2D03G0942300.1		
OG0060345		AVESA.00018a.r1.1DG00851690.1							
OG0060346									Zm00001eb187710_P001
OG0060347							TraesCS2D03G1196600.1		
OG0060348						SORBI_3002G363466			
OG0060349									Zm00001eb262650_P001
OG0060350					Os01g0637050				
OG0060351					Os04g0422401				
OG0060352									Zm00001eb225940_P001
OG0060353					Os08g0275000				
OG0060354		AVESA.00018a.r1.2AG01155040.1							
OG0060355	AT5G64401.1								
OG0060356									Zm00001eb312860_P001
OG0060357					Os06g0173450				
OG0060358					Os01g0612350				
OG0060359									Zm00001eb293040_P002
OG0060360					Os12g0415400				
OG0060361					Os03g0315600				
OG0060362									Zm00001eb046920_P001
OG0060363					Os01g0888000				
OG0060364							TraesCS4D03G0706500.2		
OG0060365						SORBI_3002G121050			
OG0060366					Os06g0167150				
OG0060367						SORBI_3004G225450			
OG0060368			Bradi1g65595.1.p						
OG0060369			Bradi1g76981.1.p						
OG0060370						SORBI_3002G284300			
OG0060371						SORBI_3003G379301			
OG0060372			Bradi4g06562.1.p						
OG0060373								TRITD1Av1G146420.5	
OG0060374						SORBI_3006G202800			
OG0060375								TRITD3Bv1G087200.1	
OG0060376									Zm00001eb339740_P001
OG0060377							TraesCS2D03G0247800.1		
OG0060378									Zm00001eb033450_P001
OG0060379	AT5G38310.1								
OG0060380						SORBI_3002G202050			
OG0060381					Os08g0351400				
OG0060382			Bradi5g05932.2.p						
OG0060383					Os03g0377900				
OG0060384						SORBI_3003G139100			
OG0060385					Os01g0853201				
OG0060386			Bradi2g37804.1.p						
OG0060387							TraesCS2D03G0427700.1		
OG0060388	AT4G38410.1								
OG0060389				HORVU.MOREX.r3.4HG0342930.1					
OG0060390			Bradi5g15475.1.p						
OG0060391	AT5G58570.1								
OG0060392									Zm00001eb345190_P001
OG0060393		AVESA.00018a.r1.5AG03900790.2							
OG0060394			Bradi4g25173.1.p						
OG0060395						SORBI_3004G270750			
OG0060396	AT5G11570.1								
OG0060397	AT1G65483.1								
OG0060398		AVESA.00018a.r1.1CG00355850.1							
OG0060399									Zm00001eb426560_P001
OG0060400									Zm00001eb432600_P001
OG0060401	AT2G07000.1								
OG0060402							TraesCS3B03G0240600.1		
OG0060403					Os07g0656501				
OG0060404									Zm00001eb313810_P002
OG0060405									Zm00001eb347540_P001
OG0060406	AT2G46320.1								
OG0060407		AVESA.00018a.r1.5AG03711410.1							
OG0060408		AVESA.00018a.r1.7CG05726430.1							
OG0060409					Os09g0399300				
OG0060410					Os09g0385900				
OG0060411			Bradi5g06187.1.p						
OG0060412			Bradi5g03258.1.p						
OG0060413							TraesCS2D03G1169400.1		
OG0060414									Zm00001eb316610_P001
OG0060415	AT5G58580.1								
OG0060416			Bradi2g33055.3.p						
OG0060417		AVESA.00018a.r1.2CG01429650.1							
OG0060418		AVESA.00018a.r1.5CG04264680.1							
OG0060419						SORBI_3001G136850			
OG0060420			Bradi3g18226.1.p						
OG0060421					Os06g0230201				
OG0060422						SORBI_3001G202133			
OG0060423	AT5G39630.1								
OG0060424		AVESA.00018a.r1.1DG00810360.1							
OG0060425					Os04g0333001				
OG0060426									Zm00001eb176660_P001
OG0060427									Zm00001eb099460_P001
OG0060428			Bradi3g31597.1.p						
OG0060429						SORBI_3003G241050			
OG0060430	AT4G18840.1								
OG0060431					Os10g0481000				
OG0060432		AVESA.00018a.r1.4CG03039750.1							
OG0060433			Bradi1g56685.1.p						
OG0060434									Zm00001eb116650_P001
OG0060435							TraesCS2A03G0057000.2		
OG0060436			Bradi2g42938.1.p						
OG0060437								TRITD3Bv1G025710.1	
OG0060438		AVESA.00018a.r1.6AG04693280.1							
OG0060439							TraesCS5D03G0191100.1		
OG0060440					Os06g0229500				
OG0060441									Zm00001eb282500_P003
OG0060442							TraesCS2B03G0198600.1		
OG0060443					Os01g0173200				
OG0060444		AVESA.00018a.r1.3CG02113660.1							
OG0060445					Os04g0402700				
OG0060446						SORBI_3003G407950			
OG0060447			Bradi1g59695.1.p						
OG0060448						SORBI_3001G336800			
OG0060449						SORBI_3001G306000			
OG0060450			Bradi3g37696.1.p						
OG0060451		AVESA.00018a.r1.1AG00240940.1							
OG0060452								TRITD6Bv1G010150.1	
OG0060453					Os10g0548750				
OG0060454		AVESA.00018a.r1.4DG03403310.1							
OG0060455			Bradi3g37906.1.p						
OG0060456	AT1G10720.1								
OG0060457			Bradi5g17943.1.p						
OG0060458			Bradi1g57825.1.p						
OG0060459		AVESA.00018a.r1.1DG00855590.1							
OG0060460		AVESA.00018a.r1.6CG05163960.1							
OG0060461									Zm00001eb247520_P001
OG0060462						SORBI_3003G156800			
OG0060463		AVESA.00018a.r1.5DG04552960.1							
OG0060464			Bradi3g06065.1.p						
OG0060465									Zm00001eb417660_P001
OG0060466		AVESA.00018a.r1.7DG06245790.1							
OG0060467									Zm00001eb089500_P001
OG0060468	AT1G02310.2								
OG0060469		AVESA.00018a.r1.1DG00720650.1							
OG0060470								TRITD2Av1G082040.1	
OG0060471			Bradi4g38226.1.p						
OG0060472					Os04g0644650				
OG0060473			Bradi3g19365.1.p						
OG0060474		AVESA.00018a.r1.5DG04505300.1							
OG0060475					Os02g0188300				
OG0060476	AT2G31500.1								
OG0060477									Zm00001eb052580_P001
OG0060478		AVESA.00018a.r1.1AG00331360.1							
OG0060479		AVESA.00018a.r1.7DG06287570.1							
OG0060480					Os11g0513801				
OG0060481								TRITD2Av1G231230.1	
OG0060482		AVESA.00018a.r1.6CG05203370.1							
OG0060483					Os03g0651950				
OG0060484						SORBI_3002G147300			
OG0060485			Bradi3g43031.2.p						
OG0060486									Zm00001eb241010_P001
OG0060487	AT3G14670.3								
OG0060488					Os07g0450050				
OG0060489		AVESA.00018a.r1.4AG02892610.2							
OG0060490			Bradi3g17924.1.p						
OG0060491					Os05g0162350				
OG0060492			Bradi2g31803.1.p						
OG0060493		AVESA.00018a.r1.4DG03640980.1							
OG0060494						SORBI_3005G214700			
OG0060495					Os09g0485050				
OG0060496								TRITD4Av1G229310.4	
OG0060497	AT1G30020.1								
OG0060498						SORBI_3006G052250			
OG0060499						SORBI_3006G276801			
OG0060500								TRITD2Av1G119170.1	
OG0060501								TRITD7Bv1G070790.1	
OG0060502					Os02g0729500				
OG0060503	AT1G21550.1								
OG0060504						SORBI_3002G218350			
OG0060505		AVESA.00018a.r1.1AG00340500.1							
OG0060506							TraesCS7B03G1232900.1		
OG0060507							TraesCS3A03G0725500.1		
OG0060508						SORBI_3010G113400			
OG0060509									Zm00001eb414100_P001
OG0060510			Bradi4g28425.1.p						
OG0060511					Os04g0190100				
OG0060512			Bradi1g32045.1.p						
OG0060513	AT3G02677.1								
OG0060514					Os09g0530750				
OG0060515					Os02g0615950				
OG0060516									Zm00001eb275060_P002
OG0060517					Os06g0148250				
OG0060518					Os05g0203900				
OG0060519						SORBI_3004G249950			
OG0060520		AVESA.00018a.r1.5AG03840530.1							
OG0060521						SORBI_3001G209101			
OG0060522								TRITD2Av1G244640.5	
OG0060523			Bradi2g39003.1.p						
OG0060524		AVESA.00018a.r1.4DG03564190.1							
OG0060525								TRITD6Bv1G040990.1	
OG0060526						SORBI_3006G056800			
OG0060527			Bradi3g36986.1.p						
OG0060528									Zm00001eb156720_P001
OG0060529							TraesCS6B03G0193700.1		
OG0060530					Os04g0175400				
OG0060531							TraesCS2B03G0123200.1		
OG0060532							TraesCS3D03G0628400.2		
OG0060533					Os02g0516200				
OG0060534			Bradi5g23476.1.p						
OG0060535					Os11g0490251				
OG0060536					Os05g0392600				
OG0060537									Zm00001eb371560_P001
OG0060538	AT5G03640.1								
OG0060539			Bradi4g23920.1.p						
OG0060540					Os06g0137166				
OG0060541									Zm00001eb221950_P001
OG0060542					Os03g0557401				
OG0060543			Bradi2g55345.1.p						
OG0060544			Bradi5g18097.1.p						
OG0060545						SORBI_3002G155800			
OG0060546								TRITD5Bv1G135810.1	
OG0060547						SORBI_3004G102950			
OG0060548					Os06g0619400				
OG0060549		AVESA.00018a.r1.4CG03021410.1							
OG0060550							TraesCS6B03G1179500.1		
OG0060551					Os02g0775900				
OG0060552								TRITD7Av1G046220.3	
OG0060553							TraesCS5D03G0586000.1		
OG0060554						SORBI_3006G138933			
OG0060555	AT4G29670.2								
OG0060556		AVESA.00018a.r1.7CG05724690.1							
OG0060557							TraesCS4B03G0617600.1		
OG0060558							TraesCS7B03G0485300.1		
OG0060559					Os10g0474250				
OG0060560					Os05g0428000				
OG0060561							TraesCS5B03G1095000.1		
OG0060562						SORBI_3004G162800			
OG0060563	AT5G50175.1								
OG0060564		AVESA.00018a.r1.6CG05027000.1							
OG0060565									Zm00001eb080100_P001
OG0060566	AT1G55260.1								
OG0060567					Os08g0199525				
OG0060568			Bradi3g52695.1.p						
OG0060569									Zm00001eb216580_P001
OG0060570			Bradi4g25182.1.p						
OG0060571			Bradi3g60930.1.p						
OG0060572									Zm00001eb132410_P001
OG0060573			Bradi3g12841.1.p						
OG0060574		AVESA.00018a.r1.4DG03351570.1							
OG0060575						SORBI_3008G159800			
OG0060576						SORBI_3007G106850			
OG0060577						SORBI_3005G045750			
OG0060578									Zm00001eb089370_P001
OG0060579									Zm00001eb015370_P001
OG0060580					Os08g0469300				
OG0060581			Bradi2g21275.1.p						
OG0060582			Bradi2g38853.1.p						
OG0060583						SORBI_3004G233100			
OG0060584					Os04g0514150				
OG0060585		AVESA.00018a.r1.2DG01494700.1							
OG0060586		AVESA.00018a.r1.5AG03926060.1							
OG0060587								TRITD3Bv1G262440.1	
OG0060588			Bradi2g62165.1.p						
OG0060589						SORBI_3004G180600			
OG0060590						SORBI_3010G110901			
OG0060591							TraesCS3B03G0978200.1		
OG0060592			Bradi4g17583.1.p						
OG0060593					Os02g0580983				
OG0060594									Zm00001eb107470_P001
OG0060595							TraesCS2A03G1030400.1		
OG0060596						SORBI_3002G431500			
OG0060597		AVESA.00018a.r1.4CG03068690.1							
OG0060598							TraesCS5A03G0765900.1		
OG0060599					Os05g0351050				
OG0060600		AVESA.00018a.r1.2CG01466170.2							
OG0060601					Os03g0573600				
OG0060602					Os08g0129400				
OG0060603							TraesCS1A03G0679700.1		
OG0060604		AVESA.00018a.r1.1AG00314630.1							
OG0060605						SORBI_3001G523100			
OG0060606		AVESA.00018a.r1.5CG04277370.1							
OG0060607			Bradi1g65825.1.p						
OG0060608		AVESA.00018a.r1.1CG00558350.1							
OG0060609	AT5G66250.4								
OG0060610	AT2G34200.1								
OG0060611			Bradi1g10765.1.p						
OG0060612									Zm00001eb351240_P001
OG0060613	AT1G26150.1								
OG0060614							TraesCS4D03G0801800.1		
OG0060615							TraesCS5A03G0101800.1		
OG0060616									Zm00001eb427010_P001
OG0060617							TraesCS7A03G0101000.1		
OG0060618			Bradi1g08403.1.p						
OG0060619								TRITD2Bv1G200680.1	
OG0060620							TraesCS4A03G1237700.1		
OG0060621						SORBI_3001G267050			
OG0060622					Os06g0493432				
OG0060623						SORBI_3006G167250			
OG0060624							TraesCS1D03G0816900.1		
OG0060625		AVESA.00018a.r1.2DG01539730.1							
OG0060626									Zm00001eb262990_P001
OG0060627						SORBI_3007G099100			
OG0060628									Zm00001eb358900_P001
OG0060629	AT3G50808.1								
OG0060630						SORBI_3003G199001			
OG0060631	AT1G23700.3								
OG0060632				HORVU.MOREX.r3.5HG0499250.1					
OG0060633			Bradi5g10662.1.p						
OG0060634					Os12g0566250				
OG0060635									Zm00001eb362670_P001
OG0060636			Bradi1g67083.1.p						
OG0060637							TraesCS5A03G0156600.1		
OG0060638					Os01g0100200				
OG0060639							TraesCS3D03G0637400.1		
OG0060640		AVESA.00018a.r1.1AG00216280.1							
OG0060641						SORBI_3006G099650			
OG0060642						SORBI_3007G153800			
OG0060643			Bradi2g53272.1.p						
OG0060644	AT4G23070.1								
OG0060645		AVESA.00018a.r1.4AG02888010.1							
OG0060646		AVESA.00018a.r1.7CG05821550.1							
OG0060647							TraesCS4B03G0704100.1		
OG0060648			Bradi2g61305.1.p						
OG0060649					Os03g0666550				
OG0060650							TraesCS7D03G1132800.1		
OG0060651						SORBI_3009G101500			
OG0060652								TRITD3Bv1G052510.1	
OG0060653							TraesCS1D03G0490100.1		
