Orthogroup	Duplications (all)	Duplications (50% support)
OG0016650	7	7
OG0016651	1	1
OG0016652	2	2
OG0016653	2	2
OG0016654	3	3
OG0016655	0	0
OG0016656	2	2
OG0016657	1	1
OG0016658	2	2
OG0016659	4	4
OG0016660	7	7
OG0016661	7	7
OG0016662	3	3
OG0016663	2	2
OG0016664	2	2
OG0016665	3	3
OG0016666	7	7
OG0016667	3	3
OG0016668	4	4
OG0016669	3	3
OG0016670	3	3
OG0016671	3	3
OG0016672	4	4
OG0016673	3	3
OG0016674	3	3
OG0016675	7	7
OG0016676	2	2
OG0016677	4	4
OG0016678	2	2
OG0016679	3	3
OG0016680	7	7
OG0016681	4	4
OG0016682	5	5
OG0016683	7	7
OG0016684	3	3
OG0016685	3	3
OG0016686	7	7
OG0016687	2	2
OG0016688	7	7
OG0016689	5	5
OG0016690	4	4
OG0016691	3	3
OG0016692	3	3
OG0016693	4	4
OG0016694	4	4
OG0016695	4	4
OG0016696	3	3
OG0016697	2	2
OG0016698	3	3
OG0016699	5	5
OG0016700	2	2
OG0016701	4	4
OG0016702	4	4
OG0016703	3	3
OG0016704	3	3
OG0016705	4	4
OG0016706	2	2
OG0016707	2	2
OG0016708	3	3
OG0016709	2	2
OG0016710	5	5
OG0016711	4	4
OG0016712	7	7
OG0016713	6	6
OG0016714	4	4
OG0016715	3	3
OG0016716	3	3
OG0016717	4	4
OG0016718	4	4
OG0016719	5	5
OG0016720	3	3
OG0016721	3	3
OG0016722	1	1
OG0016723	2	2
OG0016724	5	5
OG0016725	2	2
OG0016726	4	4
OG0016727	2	2
OG0016728	4	4
OG0016729	3	2
OG0016730	7	7
OG0016731	6	6
OG0016732	4	4
OG0016733	4	4
OG0016734	4	4
OG0016735	3	3
OG0016736	4	4
OG0016737	3	3
OG0016738	2	2
OG0016739	2	2
OG0016740	5	5
OG0016741	3	3
OG0016742	3	3
OG0016743	4	4
OG0016744	4	4
OG0016745	3	3
OG0016746	2	2
OG0016747	6	6
OG0016748	3	3
OG0016749	3	3
OG0016750	4	4
OG0016751	1	1
OG0016752	4	4
OG0016753	3	3
OG0016754	4	4
OG0016755	3	3
OG0016756	6	6
OG0016757	3	3
OG0016758	4	4
OG0016759	3	3
OG0016760	2	2
OG0016761	2	2
OG0016762	4	4
OG0016763	4	4
OG0016764	3	3
OG0016765	3	3
OG0016766	2	2
OG0016767	5	5
OG0016768	3	3
OG0016769	2	2
OG0016770	4	4
OG0016771	3	3
OG0016772	2	2
OG0016773	4	2
OG0016774	4	4
OG0016775	6	6
OG0016776	5	5
OG0016777	4	4
OG0016778	4	4
OG0016779	3	3
OG0016780	2	2
OG0016781	3	3
OG0016782	2	2
OG0016783	2	2
OG0016784	3	3
OG0016785	7	7
OG0016786	2	2
OG0016787	4	4
OG0016788	3	3
OG0016789	4	4
OG0016790	3	3
OG0016791	5	5
OG0016792	3	3
OG0016793	2	2
OG0016794	2	2
OG0016795	3	3
OG0016796	5	5
OG0016797	1	1
OG0016798	2	2
OG0016799	6	6
OG0016800	5	5
OG0016801	5	5
OG0016802	2	2
OG0016803	3	3
OG0016804	4	4
OG0016805	6	6
OG0016806	7	7
OG0016807	2	2
OG0016808	1	1
OG0016809	6	6
OG0016810	1	1
OG0016811	2	2
OG0016812	1	1
OG0016813	1	1
OG0016814	2	1
OG0016815	1	0
OG0016816	1	1
OG0016817	3	3
OG0016818	4	4
OG0016819	2	2
OG0016820	4	4
OG0016821	2	2
OG0016822	2	2
OG0016823	2	2
OG0016824	2	2
OG0016825	1	1
OG0016826	2	2
OG0016827	2	2
OG0016828	3	3
OG0016829	7	7
OG0016830	4	4
OG0016831	2	2
OG0016832	7	7
OG0016833	4	4
OG0016834	4	4
OG0016835	3	3
OG0016836	2	2
OG0016837	2	2
OG0016838	6	6
OG0016839	3	3
OG0016840	3	3
OG0016841	3	3
OG0016842	4	4
OG0016843	3	3
OG0016844	2	2
OG0016845	3	3
OG0016846	3	3
OG0016847	3	3
OG0016848	4	4
OG0016849	5	5
OG0016850	6	6
OG0016851	2	2
OG0016852	7	7
OG0016853	3	3
OG0016854	5	5
OG0016855	4	4
OG0016856	3	3
OG0016857	3	3
OG0016858	6	6
OG0016859	4	4
OG0016860	3	2
OG0016861	5	5
OG0016862	6	6
OG0016863	6	6
OG0016864	5	5
OG0016865	7	7
OG0016866	5	5
OG0016867	4	4
OG0016868	3	1
OG0016869	5	5
OG0016870	4	4
OG0016871	7	7
OG0016872	6	6
OG0016873	5	5
OG0016874	5	5
OG0016875	6	6
OG0016876	3	3
OG0016877	5	5
OG0016878	4	4
OG0016879	3	3
OG0016880	5	5
OG0016881	6	6
OG0016882	6	6
OG0016883	6	6
OG0016884	6	6
OG0016885	3	3
OG0016886	4	4
OG0016887	5	5
OG0016888	5	5
OG0016889	6	6
OG0016890	7	7
OG0016891	4	3
OG0016892	4	4
OG0016893	4	4
OG0016894	5	5
OG0016895	7	7
OG0016896	5	5
OG0016897	5	5
OG0016898	4	4
OG0016899	4	4
OG0016900	6	6
OG0016901	4	4
OG0016902	5	5
OG0016903	5	5
OG0016904	6	6
OG0016905	7	7
OG0016906	7	7
OG0016907	7	7
OG0016908	7	7
OG0016909	7	7
OG0016910	7	7
OG0016911	7	7
OG0016912	7	7
OG0016913	7	7
OG0016914	7	7
OG0016915	7	7
OG0016916	7	7
OG0016917	7	7
OG0016918	7	7
OG0016919	7	7
OG0016920	7	7
OG0016921	7	7
OG0016922	1	0
OG0016923	4	4
OG0016924	1	1
OG0016925	5	5
OG0016926	2	2
OG0016927	1	1
OG0016928	3	0
OG0016929	0	0
OG0016930	2	2
OG0016931	2	2
OG0016932	2	2
OG0016933	1	1
OG0016934	1	1
OG0016935	2	1
OG0016936	3	3
OG0016937	4	4
OG0016938	6	6
OG0016939	6	6
OG0016940	1	1
OG0016941	3	3
OG0016942	6	6
OG0016943	6	6
OG0016944	6	6
OG0016945	6	6
OG0016946	6	6
OG0016947	6	6
OG0016948	6	6
OG0016949	6	6
OG0016950	1	1
OG0016951	2	2
OG0016952	6	6
OG0016953	6	6
OG0016954	2	2
OG0016955	2	2
OG0016956	6	6
OG0016957	5	5
OG0016958	6	6
OG0016959	2	2
OG0016960	6	6
OG0016961	2	2
OG0016962	6	6
OG0016963	6	6
OG0016964	3	3
OG0016965	5	5
OG0016966	2	2
OG0016967	0	0
OG0016968	1	1
OG0016969	3	3
OG0016970	6	6
OG0016971	2	2
OG0016972	2	2
OG0016973	3	2
OG0016974	0	0
OG0016975	2	2
OG0016976	0	0
OG0016977	1	1
OG0016978	1	1
OG0016979	1	1
OG0016980	6	6
OG0016981	1	1
OG0016982	3	3
OG0016983	6	6
OG0016984	3	3
OG0016985	6	6
OG0016986	1	1
OG0016987	4	4
OG0016988	6	6
OG0016989	6	6
OG0016990	4	4
OG0016991	3	3
OG0016992	6	6
OG0016993	5	5
OG0016994	6	6
OG0016995	2	2
OG0016996	3	3
OG0016997	6	6
OG0016998	3	3
OG0016999	2	2
OG0017000	6	6
OG0017001	4	4
OG0017002	3	3
OG0017003	6	6
OG0017004	2	2
OG0017005	6	6
OG0017006	3	3
OG0017007	4	4
OG0017008	2	2
OG0017009	4	4
OG0017010	6	6
OG0017011	3	3
OG0017012	1	1
OG0017013	4	4
OG0017014	6	6
OG0017015	5	5
OG0017016	5	5
OG0017017	3	3
OG0017018	6	6
OG0017019	5	5
OG0017020	2	2
OG0017021	6	6
OG0017022	3	3
OG0017023	2	2
OG0017024	4	4
OG0017025	3	3
OG0017026	2	2
OG0017027	3	3
OG0017028	6	6
OG0017029	6	6
OG0017030	3	3
OG0017031	3	3
OG0017032	3	3
OG0017033	6	6
OG0017034	4	4
OG0017035	2	2
OG0017036	2	2
OG0017037	0	0
OG0017038	1	1
OG0017039	3	3
OG0017040	2	2
OG0017041	3	3
OG0017042	3	3
OG0017043	3	3
OG0017044	4	4
OG0017045	4	4
OG0017046	6	6
OG0017047	2	2
OG0017048	4	4
OG0017049	2	2
OG0017050	3	3
OG0017051	1	1
OG0017052	3	3
OG0017053	3	3
OG0017054	1	1
OG0017055	4	4
OG0017056	2	2
OG0017057	4	4
OG0017058	6	6
OG0017059	6	6
OG0017060	3	2
OG0017061	3	3
OG0017062	6	6
OG0017063	5	5
OG0017064	3	3
OG0017065	6	6
OG0017066	2	2
OG0017067	3	3
OG0017068	2	2
OG0017069	3	3
OG0017070	3	3
OG0017071	4	4
OG0017072	4	4
OG0017073	2	2
OG0017074	4	4
OG0017075	4	4
OG0017076	6	6
OG0017077	4	4
OG0017078	3	3
OG0017079	3	3
OG0017080	3	3
OG0017081	2	2
OG0017082	4	4
OG0017083	3	3
OG0017084	3	3
OG0017085	2	2
OG0017086	5	5
OG0017087	3	3
OG0017088	2	2
OG0017089	3	3
OG0017090	2	2
OG0017091	3	3
OG0017092	2	2
OG0017093	2	2
OG0017094	2	1
OG0017095	3	3
OG0017096	1	1
OG0017097	4	4
OG0017098	3	3
OG0017099	1	1
OG0017100	1	1
OG0017101	3	3
OG0017102	2	2
OG0017103	2	1
OG0017104	2	2
OG0017105	1	1
OG0017106	2	2
OG0017107	1	1
OG0017108	2	2
OG0017109	4	4
OG0017110	2	2
OG0017111	3	3
OG0017112	2	2
OG0017113	3	3
OG0017114	2	2
OG0017115	2	2
OG0017116	3	3
OG0017117	4	4
OG0017118	6	6
OG0017119	2	2
OG0017120	4	4
OG0017121	5	5
OG0017122	2	2
OG0017123	2	2
OG0017124	2	2
OG0017125	2	2
OG0017126	1	1
OG0017127	2	2
OG0017128	3	3
OG0017129	1	1
OG0017130	2	2
OG0017131	2	2
OG0017132	6	6
OG0017133	2	2
OG0017134	2	2
OG0017135	3	3
OG0017136	1	1
OG0017137	5	5
OG0017138	2	2
OG0017139	1	0
OG0017140	3	3
OG0017141	3	3
OG0017142	1	1
OG0017143	2	2
OG0017144	3	3
OG0017145	3	3
OG0017146	2	2
OG0017147	2	2
OG0017148	3	3
OG0017149	3	3
OG0017150	2	2
OG0017151	1	1
OG0017152	3	3
OG0017153	5	5
OG0017154	1	1
OG0017155	1	1
OG0017156	5	5
OG0017157	2	2
OG0017158	1	1
OG0017159	1	1
OG0017160	2	2
OG0017161	2	2
OG0017162	2	1
OG0017163	1	1
OG0017164	2	2
OG0017165	6	6
OG0017166	5	5
OG0017167	4	4
OG0017168	2	2
OG0017169	3	3
OG0017170	4	3
OG0017171	3	3
OG0017172	4	4
OG0017173	4	4
OG0017174	3	3
OG0017175	1	1
OG0017176	3	3
OG0017177	3	3
OG0017178	4	4
OG0017179	2	1
OG0017180	3	3
OG0017181	3	3
OG0017182	1	1
OG0017183	3	3
OG0017184	2	2
OG0017185	3	3
OG0017186	2	2
OG0017187	1	1
OG0017188	3	3
OG0017189	2	2
OG0017190	2	2
OG0017191	4	4
OG0017192	3	3
OG0017193	5	5
OG0017194	3	3
OG0017195	3	3
OG0017196	1	1
OG0017197	6	6
OG0017198	2	2
OG0017199	3	3
OG0017200	6	6
OG0017201	6	6
OG0017202	6	6
OG0017203	4	3
OG0017204	6	6
OG0017205	6	6
OG0017206	4	4
OG0017207	2	2
OG0017208	5	5
OG0017209	6	6
OG0017210	3	3
OG0017211	4	4
OG0017212	4	3
OG0017213	2	2
OG0017214	4	4
OG0017215	4	3
OG0017216	3	3
OG0017217	3	3
OG0017218	5	5
OG0017219	4	4
OG0017220	2	1
OG0017221	4	4
OG0017222	3	3
OG0017223	5	5
OG0017224	4	4
OG0017225	4	4
OG0017226	5	5
OG0017227	3	3
OG0017228	6	6
OG0017229	2	2
OG0017230	5	5
OG0017231	5	5
OG0017232	3	3
OG0017233	5	5
OG0017234	4	4
OG0017235	2	2
OG0017236	4	4
OG0017237	5	5
OG0017238	4	4
OG0017239	4	4
OG0017240	3	3
OG0017241	3	3
OG0017242	4	4
OG0017243	4	4
OG0017244	4	4
OG0017245	2	2
OG0017246	3	3
OG0017247	5	5
OG0017248	3	3
OG0017249	3	3
OG0017250	1	1
OG0017251	4	4
OG0017252	3	3
OG0017253	4	4
OG0017254	5	5
OG0017255	4	4
OG0017256	5	5
OG0017257	4	4
OG0017258	5	5
OG0017259	6	6
OG0017260	6	6
OG0017261	6	6
OG0017262	6	6
OG0017263	6	6
OG0017264	6	6
OG0017265	2	2
OG0017266	5	5
OG0017267	6	6
OG0017268	6	6
OG0017269	5	5
OG0017270	6	6
OG0017271	6	6
OG0017272	6	6
OG0017273	6	6
OG0017274	6	6
OG0017275	6	6
OG0017276	5	5
OG0017277	6	6
OG0017278	6	6
OG0017279	5	5
OG0017280	6	6
OG0017281	6	6
OG0017282	4	4
OG0017283	2	2
OG0017284	1	1
OG0017285	4	4
OG0017286	0	0
OG0017287	4	4
OG0017288	2	1
OG0017289	1	1
OG0017290	3	3
OG0017291	3	3
OG0017292	5	5
OG0017293	1	1
OG0017294	2	2
OG0017295	1	1
OG0017296	4	4
OG0017297	1	1
OG0017298	0	0
OG0017299	2	2
OG0017300	2	2
OG0017301	2	2
OG0017302	2	2
OG0017303	4	4
OG0017304	2	2
OG0017305	5	5
OG0017306	5	5
OG0017307	5	5
OG0017308	4	4
OG0017309	5	5
OG0017310	5	5
OG0017311	5	5
OG0017312	5	5
OG0017313	1	1
OG0017314	3	3
OG0017315	3	3
OG0017316	5	5
OG0017317	4	4
OG0017318	5	5
OG0017319	5	5
OG0017320	5	5
OG0017321	5	5
OG0017322	3	3
OG0017323	5	5
OG0017324	5	5
OG0017325	5	5
OG0017326	2	2
OG0017327	0	0
OG0017328	5	5
OG0017329	5	5
OG0017330	0	0
OG0017331	2	2
OG0017332	5	5
OG0017333	5	5
OG0017334	5	5
OG0017335	5	5
OG0017336	4	4
OG0017337	4	4
OG0017338	5	5
OG0017339	5	5
OG0017340	2	2
OG0017341	5	5
OG0017342	1	1
OG0017343	5	5
OG0017344	5	5
OG0017345	5	5
OG0017346	3	3
OG0017347	4	4
OG0017348	4	4
OG0017349	2	2
OG0017350	2	2
OG0017351	3	3
OG0017352	2	2
OG0017353	4	4
OG0017354	3	3
OG0017355	2	2
OG0017356	5	5
OG0017357	3	3
OG0017358	5	5
OG0017359	2	2
OG0017360	2	2
OG0017361	1	1
OG0017362	5	5
OG0017363	4	4
OG0017364	3	3
OG0017365	2	2
OG0017366	5	5
OG0017367	2	2
OG0017368	3	3
OG0017369	3	3
OG0017370	5	5
OG0017371	5	5
OG0017372	3	3
OG0017373	4	4
OG0017374	1	1
OG0017375	2	2
OG0017376	4	4
OG0017377	2	2
OG0017378	3	3
OG0017379	2	2
OG0017380	2	2
OG0017381	3	3
OG0017382	1	1
OG0017383	4	4
OG0017384	2	2
OG0017385	3	3
OG0017386	4	4
OG0017387	3	3
OG0017388	1	1
OG0017389	3	3
OG0017390	2	2
OG0017391	2	2
OG0017392	3	3
OG0017393	3	3
OG0017394	5	5
OG0017395	2	2
OG0017396	4	4
OG0017397	4	4
OG0017398	3	3
OG0017399	5	5
OG0017400	2	2
OG0017401	2	2
OG0017402	5	5
OG0017403	4	4
OG0017404	3	3
OG0017405	2	2
OG0017406	2	2
OG0017407	1	1
OG0017408	2	2
OG0017409	4	4
OG0017410	3	3
OG0017411	2	2
OG0017412	1	1
OG0017413	2	2
OG0017414	5	5
OG0017415	5	5
OG0017416	1	1
OG0017417	5	5
OG0017418	2	2
OG0017419	3	3
OG0017420	2	2
OG0017421	2	2
OG0017422	1	1
OG0017423	2	2
OG0017424	4	4
OG0017425	5	5
OG0017426	3	3
OG0017427	3	3
OG0017428	4	4
OG0017429	1	1
OG0017430	5	5
OG0017431	4	4
OG0017432	3	3
OG0017433	3	3
OG0017434	1	1
OG0017435	1	1
OG0017436	4	4
OG0017437	2	2
OG0017438	2	2
OG0017439	2	2
OG0017440	3	3
OG0017441	2	2
OG0017442	3	3
OG0017443	2	1
OG0017444	2	2
OG0017445	3	3
OG0017446	2	2
OG0017447	2	2
OG0017448	2	2
OG0017449	3	3
OG0017450	2	2
OG0017451	1	1
OG0017452	3	3
OG0017453	2	2
OG0017454	2	2
OG0017455	2	2
OG0017456	2	2
OG0017457	2	2
OG0017458	3	3
OG0017459	2	2
OG0017460	5	5
OG0017461	2	2
OG0017462	4	4
OG0017463	2	2
OG0017464	2	2
OG0017465	1	1
OG0017466	5	5
OG0017467	3	3
OG0017468	0	0
OG0017469	2	2
OG0017470	2	2
OG0017471	5	5
OG0017472	5	5
OG0017473	3	3
OG0017474	3	3
OG0017475	2	2
OG0017476	2	2
OG0017477	4	4
OG0017478	2	2
OG0017479	2	2
OG0017480	3	3
OG0017481	1	1
OG0017482	2	2
OG0017483	2	2
OG0017484	3	3
OG0017485	2	2
OG0017486	1	1
OG0017487	2	2
OG0017488	3	3
OG0017489	4	4
OG0017490	2	2
OG0017491	2	2
OG0017492	1	1
OG0017493	3	3
OG0017494	2	2
OG0017495	2	2
OG0017496	3	3
OG0017497	3	3
OG0017498	1	1
OG0017499	5	5
OG0017500	0	0
OG0017501	5	5
OG0017502	2	2
OG0017503	0	0
OG0017504	5	5
OG0017505	2	2
OG0017506	2	2
OG0017507	5	5
OG0017508	1	1
OG0017509	5	5
OG0017510	5	5
OG0017511	5	5
OG0017512	3	3
OG0017513	2	2
OG0017514	0	0
OG0017515	1	1
OG0017516	1	1
OG0017517	4	4
OG0017518	2	2
OG0017519	3	3
OG0017520	2	2
OG0017521	2	2
OG0017522	0	0
OG0017523	2	2
OG0017524	2	2
OG0017525	1	1
OG0017526	0	0
OG0017527	1	1
OG0017528	2	2
OG0017529	1	1
OG0017530	3	3
OG0017531	2	1
OG0017532	3	3
OG0017533	3	3
OG0017534	4	4
OG0017535	5	5
OG0017536	3	3
OG0017537	5	5
OG0017538	1	1
OG0017539	2	2
OG0017540	2	2
OG0017541	2	2
OG0017542	3	3
OG0017543	1	1
OG0017544	2	2
OG0017545	2	2
OG0017546	2	2
OG0017547	2	2
OG0017548	0	0
OG0017549	5	5
OG0017550	2	2
OG0017551	2	2
OG0017552	3	3
OG0017553	1	1
OG0017554	2	2
OG0017555	2	2
OG0017556	2	2
OG0017557	3	3
OG0017558	2	2
OG0017559	2	2
OG0017560	2	2
OG0017561	2	2
OG0017562	1	1
OG0017563	2	2
OG0017564	2	2
OG0017565	3	3
OG0017566	2	2
OG0017567	1	1
OG0017568	2	2
OG0017569	2	2
OG0017570	2	2
OG0017571	2	2
OG0017572	2	2
OG0017573	2	2
OG0017574	2	2
OG0017575	2	2
OG0017576	2	2
OG0017577	2	2
OG0017578	3	3
OG0017579	2	2
OG0017580	2	2
OG0017581	2	2
OG0017582	2	2
OG0017583	2	2
OG0017584	3	3
OG0017585	3	3
OG0017586	2	2
OG0017587	2	2
OG0017588	3	3
OG0017589	2	2
OG0017590	3	3
OG0017591	2	2
OG0017592	2	2
OG0017593	5	5
OG0017594	5	5
OG0017595	5	5
OG0017596	5	5
OG0017597	3	3
OG0017598	5	5
OG0017599	4	4
OG0017600	4	4
OG0017601	3	3
OG0017602	2	2
OG0017603	2	2
OG0017604	2	2
OG0017605	2	2
OG0017606	2	2
OG0017607	4	4
OG0017608	3	3
OG0017609	4	4
OG0017610	2	2
OG0017611	2	2
OG0017612	4	4
OG0017613	1	1
OG0017614	3	3
OG0017615	2	2
OG0017616	5	5
OG0017617	2	2
OG0017618	2	2
OG0017619	1	1
OG0017620	4	4
OG0017621	2	2
OG0017622	2	2
OG0017623	3	3
OG0017624	3	3
OG0017625	4	4
OG0017626	2	2
OG0017627	3	3
OG0017628	2	2
OG0017629	2	2
OG0017630	2	2
OG0017631	5	5
OG0017632	2	2
OG0017633	2	2
OG0017634	2	1
OG0017635	2	2
OG0017636	3	3
OG0017637	4	4
OG0017638	5	5
OG0017639	4	4
OG0017640	5	5
OG0017641	5	5
OG0017642	5	5
OG0017643	4	4
OG0017644	4	4
OG0017645	5	5
OG0017646	4	4
OG0017647	5	5
OG0017648	4	4
OG0017649	4	4
OG0017650	5	5
OG0017651	3	3
OG0017652	4	4
OG0017653	4	4
OG0017654	4	4
OG0017655	4	4
OG0017656	5	5
OG0017657	0	0
OG0017658	2	2
OG0017659	4	4
OG0017660	3	3
OG0017661	2	2
OG0017662	3	3
OG0017663	5	5
OG0017664	4	4
OG0017665	4	4
OG0017666	3	3
OG0017667	3	3
OG0017668	4	4
OG0017669	3	3
OG0017670	3	3
OG0017671	5	5
OG0017672	4	4
OG0017673	2	2
OG0017674	2	2
OG0017675	4	4
OG0017676	3	3
OG0017677	4	4
OG0017678	3	3
OG0017679	3	3
OG0017680	4	4
OG0017681	2	2
OG0017682	3	3
OG0017683	4	4
OG0017684	2	2
OG0017685	4	4
OG0017686	5	5
OG0017687	4	4
OG0017688	3	3
OG0017689	2	2
OG0017690	4	4
OG0017691	3	3
OG0017692	4	4
OG0017693	3	3
OG0017694	3	3
OG0017695	4	4
OG0017696	4	4
OG0017697	4	4
OG0017698	4	4
OG0017699	3	3
OG0017700	3	3
OG0017701	4	4
OG0017702	5	5
OG0017703	5	5
OG0017704	5	5
OG0017705	5	5
OG0017706	5	5
OG0017707	2	2
OG0017708	2	2
OG0017709	5	5
OG0017710	5	5
OG0017711	4	4
OG0017712	4	4
OG0017713	5	5
OG0017714	5	5
OG0017715	5	5
OG0017716	5	5
OG0017717	2	2
OG0017718	5	5
OG0017719	5	5
OG0017720	5	5
OG0017721	5	5
OG0017722	5	5
OG0017723	5	5
OG0017724	5	5
OG0017725	5	5
OG0017726	5	5
OG0017727	5	5
OG0017728	5	5
OG0017729	5	5
OG0017730	5	5
OG0017731	5	5
OG0017732	5	5
OG0017733	4	4
OG0017734	5	5
OG0017735	5	5
OG0017736	5	5
OG0017737	5	5
OG0017738	4	4
OG0017739	5	5
OG0017740	5	5
OG0017741	5	5
OG0017742	5	5
OG0017743	5	5
OG0017744	5	5
OG0017745	5	5
OG0017746	4	4
OG0017747	5	5
OG0017748	5	5
OG0017749	5	5
OG0017750	5	5
OG0017751	4	4
OG0017752	2	2
OG0017753	0	0
OG0017754	2	2
OG0017755	0	0
OG0017756	2	2
OG0017757	4	4
OG0017758	3	3
OG0017759	1	1
OG0017760	2	2
OG0017761	1	1
OG0017762	3	3
OG0017763	0	0
OG0017764	2	2
OG0017765	0	0
OG0017766	0	0
OG0017767	2	2
OG0017768	0	0
OG0017769	1	1
OG0017770	2	2
OG0017771	1	1
OG0017772	0	0
OG0017773	4	4
OG0017774	4	4
OG0017775	4	4
OG0017776	4	4
OG0017777	4	4
OG0017778	4	4
OG0017779	2	2
OG0017780	4	4
OG0017781	0	0
OG0017782	4	4
OG0017783	4	4
OG0017784	0	0
OG0017785	4	4
OG0017786	4	4
OG0017787	4	4
OG0017788	4	4
OG0017789	4	4
OG0017790	4	4
OG0017791	4	4
OG0017792	2	2
OG0017793	4	4
OG0017794	4	4
OG0017795	1	1
OG0017796	2	2
OG0017797	4	4
OG0017798	4	4
OG0017799	2	2
OG0017800	4	4
OG0017801	4	4
OG0017802	4	4
OG0017803	4	4
OG0017804	4	4
OG0017805	4	4
OG0017806	4	4
OG0017807	4	4
OG0017808	4	4
OG0017809	1	1
OG0017810	4	4
OG0017811	4	4
OG0017812	4	4
OG0017813	4	4
OG0017814	4	4
OG0017815	4	4
OG0017816	4	4
OG0017817	4	4
OG0017818	4	4
OG0017819	4	4
OG0017820	4	4
OG0017821	1	1
OG0017822	4	4
OG0017823	4	4
OG0017824	4	4
OG0017825	0	0
OG0017826	4	4
OG0017827	4	4
OG0017828	1	1
OG0017829	4	4
OG0017830	1	1
OG0017831	0	0
OG0017832	0	0
OG0017833	1	1
OG0017834	1	1
OG0017835	3	3
OG0017836	1	1
OG0017837	4	4
OG0017838	4	4
OG0017839	4	4
OG0017840	4	4
OG0017841	1	1
OG0017842	4	4
OG0017843	4	4
OG0017844	2	2
OG0017845	4	4
OG0017846	0	0
OG0017847	1	1
OG0017848	3	3
OG0017849	4	4
OG0017850	3	3
OG0017851	2	2
OG0017852	2	2
OG0017853	4	4
OG0017854	4	4
OG0017855	4	4
OG0017856	1	1
OG0017857	2	2
OG0017858	3	3
OG0017859	1	1
OG0017860	2	2
OG0017861	4	4
OG0017862	3	3
OG0017863	1	1
OG0017864	4	4
OG0017865	4	4
OG0017866	4	4
OG0017867	4	4
OG0017868	2	2
OG0017869	3	3
OG0017870	2	2
OG0017871	0	0
OG0017872	4	4
OG0017873	4	4
OG0017874	2	2
OG0017875	1	1
OG0017876	1	1
OG0017877	2	2
OG0017878	4	4
OG0017879	4	4
OG0017880	2	2
OG0017881	2	2
OG0017882	2	2
OG0017883	2	2
OG0017884	2	2
OG0017885	3	3
OG0017886	1	1
OG0017887	3	3
OG0017888	2	2
OG0017889	3	3
OG0017890	4	4
OG0017891	3	3
OG0017892	2	2
OG0017893	4	4
OG0017894	4	4
OG0017895	4	4
OG0017896	2	2
OG0017897	2	2
OG0017898	3	3
OG0017899	3	3
OG0017900	1	1
OG0017901	2	2
OG0017902	4	4
OG0017903	4	4
OG0017904	1	1
OG0017905	3	3
OG0017906	4	4
OG0017907	4	4
OG0017908	1	1
OG0017909	2	2
OG0017910	1	1
OG0017911	3	3
OG0017912	2	2
OG0017913	4	4
OG0017914	2	2
OG0017915	2	2
OG0017916	4	4
OG0017917	2	2
OG0017918	1	1
OG0017919	1	1
OG0017920	1	1
OG0017921	2	2
OG0017922	1	1
OG0017923	1	1
OG0017924	1	1
OG0017925	4	4
OG0017926	2	2
OG0017927	0	0
OG0017928	2	2
OG0017929	4	4
OG0017930	2	2
OG0017931	1	1
OG0017932	3	3
OG0017933	4	4
OG0017934	4	4
OG0017935	2	2
OG0017936	2	2
OG0017937	3	3
OG0017938	2	2
OG0017939	2	2
OG0017940	1	1
OG0017941	2	2
OG0017942	4	4
OG0017943	2	2
OG0017944	2	2
OG0017945	4	4
OG0017946	3	3
OG0017947	4	4
OG0017948	2	2
OG0017949	4	4
OG0017950	4	4
OG0017951	4	4
OG0017952	3	3
OG0017953	1	1
OG0017954	4	4
OG0017955	4	4
OG0017956	2	2
OG0017957	3	3
OG0017958	2	2
OG0017959	2	2
OG0017960	4	4
OG0017961	2	2
OG0017962	4	4
OG0017963	1	1
OG0017964	2	2
OG0017965	3	3
OG0017966	2	2
OG0017967	2	2
OG0017968	1	1
OG0017969	2	2
OG0017970	3	3
OG0017971	2	2
OG0017972	3	3
OG0017973	2	2
OG0017974	4	4
OG0017975	3	3
OG0017976	3	3
OG0017977	2	2
OG0017978	2	2
OG0017979	4	4
OG0017980	4	4
OG0017981	2	2
OG0017982	2	2
OG0017983	2	2
OG0017984	1	1
OG0017985	3	3
OG0017986	4	4
OG0017987	4	4
OG0017988	3	3
OG0017989	2	2
OG0017990	3	3
OG0017991	2	2
OG0017992	4	4
OG0017993	2	2
OG0017994	2	2
OG0017995	2	2
OG0017996	1	1
OG0017997	2	2
OG0017998	3	3
OG0017999	2	2
OG0018000	2	2
OG0018001	3	3
OG0018002	0	0
OG0018003	2	2
OG0018004	1	1
OG0018005	1	1
OG0018006	3	3
OG0018007	2	2
OG0018008	3	3
OG0018009	2	2
OG0018010	1	1
OG0018011	2	2
OG0018012	0	0
OG0018013	4	4
OG0018014	1	1
OG0018015	4	4
OG0018016	2	2
OG0018017	4	4
OG0018018	3	3
OG0018019	2	2
OG0018020	2	2
OG0018021	4	4
OG0018022	1	1
OG0018023	4	4
OG0018024	2	2
OG0018025	1	1
OG0018026	2	2
OG0018027	1	1
OG0018028	4	4
OG0018029	1	1
OG0018030	2	2
OG0018031	2	2
OG0018032	2	2
OG0018033	2	2
OG0018034	2	2
OG0018035	1	1
OG0018036	1	1
OG0018037	2	2
OG0018038	4	4
OG0018039	4	4
OG0018040	1	1
OG0018041	1	1
OG0018042	2	2
OG0018043	2	2
OG0018044	2	2
OG0018045	4	4
OG0018046	3	3
